Minnesota,Public,4 Year,8184,16235
Minnesota,Public,4 Year,8574,15983
Minnesota,Public,2 Year,5692,5692
North Dakota,Public,4 Year,7064,7064
California,Public,2 Year,1428,8448
New York,Private,4 Year,7260,7260
Pennsylvania,Private,4 Year,33240,33240
California,Public,2 Year,1572,9312
Mississippi,Private,4 Year,18026,18026
Mississippi,Public,2 Year,3060,4668
Mississippi,Public,2 Year,3320,6420
Mississippi,Public,4 Year,8760,23360
Mississippi,Public,4 Year,7040,7040
Mississippi,Public,4 Year,6570,6570
Missouri,Private,4 Year,27124,27124
Missouri,Public,4 Year,6967,13934
Missouri,Public,4 Year,7452,15342
Missouri,Public,2 Year,4305,8355
Missouri,Public,4 Year,10169,28499
Missouri,Private,4 Year,20600,20600
Missouri,Public,4 Year,6466,14137
Connecticut,Private,4 Year,33200,33200
North Carolina,Public,2 Year,2348,8108
South Dakota,Public,2 Year,6300,6300
Missouri,Public,2 Year,3450,6840
California,Public,2 Year,1416,9156
Arizona,Public,2 Year,2640,8715
New York,Public,2 Year,5256,9626
New York,Private,4 Year,31490,31490
Illinois,Private,4 Year,37674,37674
New Jersey,Private,4 Year,38138,38138
New York,Private,4 Year,15428,15428
New York,Public,2 Year,4986,9466
Michigan,Public,2 Year,3965,7175
Montana,Private,4 Year,8120,8120
Montana,Public,4 Year,7421,24849
Montana,Public,4 Year,5930,19250
Montana,Public,4 Year,5956,18556
Montana,Public,4 Year,7411,22574
Michigan,Public,2 Year,4530,11280
New Jersey,Public,4 Year,12790,20578
California,Public,2 Year,1450,9190
Maryland,Public,2 Year,5178,13602
North Carolina,Public,2 Year,2385,8145
Pennsylvania,Public,2 Year,5730,14970
North Carolina,Private,4 Year,26670,26670
Massachusetts,Private,4 Year,33400,33400
Illinois,Private,4 Year,13565,13565
Pennsylvania,Private,4 Year,41728,41728
California,Public,2 Year,1448,9248
Wisconsin,Public,2 Year,4065,4065
Illinois,Public,2 Year,4356,11196
Pennsylvania,Private,4 Year,43636,43636
Kentucky,Public,4 Year,9170,13646
Georgia,Private,4 Year,27574,27574
California,Public,2 Year,1416,8436
Colorado,Public,2 Year,4645,18505
Maryland,Public,4 Year,7900,18167
Iowa,Private,4 Year,31530,31530
South Carolina,Private,4 Year,13886,13886
Illinois,Private,2 Year,16100,16100
Illinois,Public,2 Year,4080,9840
Tennessee,Public,2 Year,4445,13211
Michigan,Public,2 Year,5030,8657
Pennsylvania,Private,4 Year,23110,23110
Ohio,Private,4 Year,13907,13907
Massachusetts,Private,4 Year,49998,49998
Massachusetts,Private,4 Year,35720,35720
South Dakota,Private,4 Year,27276,27276
Wisconsin,Private,4 Year,30100,30100
Iowa,Private,4 Year,31798,31798
New York,Private,4 Year,31118,31118
California,Private,4 Year,41170,41170
California,Public,2 Year,1442,9414
California,Public,2 Year,1394,10034
Ohio,Private,4 Year,30100,30100
Maryland,Private,4 Year,41350,41350
Ohio,Private,4 Year,29244,29244
Massachusetts,Public,2 Year,6510,12660
Virginia,Public,2 Year,4710,10638
Texas,Public,2 Year,1770,5220
Oregon,Public,2 Year,5407,10312
California,Private,4 Year,15688,15688
California,Private,2 Year,15250,15250
Pennsylvania,Private,4 Year,52595,52595
Oregon,Private,4 Year,25900,25900
Oklahoma,Public,2 Year,4820,10970
Kentucky,Public,4 Year,9084,24540
Iowa,Public,2 Year,4860,6870
Michigan,Public,2 Year,4515,10020
Ohio,Private,4 Year,28516,28516
Nebraska,Private,2 Year,11225,11225
California,Public,2 Year,1414,9154
Colorado,Private,4 Year,31790,31790
North Carolina,Public,2 Year,2900,9700
New Hampshire,Public,2 Year,7140,15030
Tennessee,Public,2 Year,4395,17301
New York,Public,2 Year,5880,11230
Arizona,Private,4 Year,7995,7995
Arkansas,Public,2 Year,2700,4110
California,Private,4 Year,16710,16710
Illinois,Private,4 Year,12609,12609
Illinois,Private,4 Year,10710,10710
Connecticut,Public,2 Year,4404,13172
New Mexico,Public,2 Year,2360,2360
Texas,Public,2 Year,2400,5400
Colorado,Private,4 Year,14700,14700
New York,Private,4 Year,34280,34280
Nebraska,Private,4 Year,17665,17665
Nebraska,Public,2 Year,5036,5036
Nebraska,Public,2 Year,5125,5125
Nebraska,Private,4 Year,18048,18048
Nebraska,Private,4 Year,34202,34202
Kansas,Public,2 Year,3120,3120
Maryland,Private,4 Year,12400,12400
Pennsylvania,Private,4 Year,31400,31400
Utah,Private,4 Year,24750,24750
Nevada,Public,4 Year,5438,17458
California,Private,4 Year,2691,2691
Florida,Public,4 Year,6919,29944
New Hampshire,Private,4 Year,37914,37914
Massachusetts,Private,4 Year,48750,48750
Vermont,Private,2 Year,22210,22210
Rhode Island,Private,4 Year,29940,29940
New Hampshire,Private,4 Year,28280,28280
Oregon,Private,4 Year,14880,14880
New Jersey,Public,4 Year,12051,21573
New Jersey,Public,4 Year,17338,32750
New Mexico,Public,4 Year,6150,10302
New Mexico,Public,4 Year,7770,22268
New Mexico,Public,2 Year,1452,2196
New Mexico,Public,2 Year,6797,14469
New Mexico,Public,4 Year,7368,23508
New Mexico,Public,2 Year,2064,5376
New Mexico,Public,2 Year,1376,1376
New Mexico,Public,2 Year,2064,4104
Louisiana,Private,4 Year,7775,7775
West Virginia,Public,2 Year,4526,7140
Virginia,Public,2 Year,4697,10703
Idaho,Private,4 Year,12800,12800
New York,Private,4 Year,36890,36890
New York,Private,4 Year,30834,30834
New York,Private,4 Year,51828,51828
South Carolina,Private,4 Year,26424,26424
Massachusetts,Private,4 Year,35540,35540
Kansas,Private,4 Year,30724,30724
New Hampshire,Public,2 Year,7200,15450
New York,Public,2 Year,5027,11615
New York,Private,4 Year,33180,33180
Louisiana,Public,4 Year,7982,9075
Massachusetts,Private,4 Year,34800,34800
Wisconsin,Public,2 Year,4404,6437
California,Public,2 Year,1416,8436
Virginia,Public,4 Year,9490,21418
Minnesota,Public,2 Year,5789,5789
Arkansas,Public,2 Year,2850,5790
North Carolina,Public,4 Year,6612,19822
North Carolina,Public,4 Year,6348,19055
North Carolina,Public,4 Year,9101,28444
North Carolina,Private,4 Year,31000,31000
Illinois,Private,4 Year,38880,38880
Kansas,Public,2 Year,3930,3930
Michigan,Public,2 Year,3570,7710
Missouri,Public,2 Year,3510,6210
Ohio,Public,2 Year,4998,9020
Texas,Public,2 Year,2730,7980
Minnesota,Private,4 Year,24240,24240
New York,Public,2 Year,6008,12638
North Dakota,Public,2 Year,5132,12402
North Dakota,Public,4 Year,9294,13273
Florida,Public,2 Year,3179,12095
Georgia,Public,2 Year,3268,5938
South Carolina,Private,4 Year,19750,19750
Minnesota,Public,2 Year,5542,5542
Idaho,Public,2 Year,4245,10815
Iowa,Public,2 Year,5408,7721
Texas,Public,2 Year,1770,5220
Illinois,Private,4 Year,29190,29190
Washington,Public,2 Year,4027,4462
Massachusetts,Public,2 Year,6450,13410
Pennsylvania,Public,2 Year,4380,14100
Wisconsin,Public,2 Year,4026,6039
California,Private,4 Year,11064,11064
Alabama,Public,2 Year,4740,8610
Nebraska,Public,2 Year,3480,4635
Iowa,Public,2 Year,5432,5992
Mississippi,Public,2 Year,3816,6656
Tennessee,Public,2 Year,4451,17357
Texas,Public,2 Year,2849,6149
Wisconsin,Public,2 Year,4473,6486
Illinois,Public,4 Year,14022,25907
Colorado,Public,2 Year,5072,7910
Oklahoma,Public,2 Year,4673,10673
Oklahoma,Public,4 Year,6650,14720
South Carolina,Public,2 Year,5490,8940
Massachusetts,Private,4 Year,51387,51387
Arizona,Public,4 Year,11564,25828
Massachusetts,Public,2 Year,6420,13650
Illinois,Public,4 Year,12262,12262
Kentucky,Public,4 Year,10032,19680
Maine,Public,2 Year,3820,6640
Michigan,Public,4 Year,10988,16484
New Mexico,Public,4 Year,4765,4765
Oklahoma,Public,2 Year,4170,10755
South Dakota,Public,4 Year,8498,11471
Vermont,Public,4 Year,12434,25754
Virginia,Public,2 Year,5610,11618
Wisconsin,Private,4 Year,36183,36183
Minnesota,Public,2 Year,5549,5549
Arizona,Public,2 Year,2310,10740
Massachusetts,Private,4 Year,12580,12580
Arkansas,Public,2 Year,3208,4708
Oregon,Private,4 Year,30050,30050
Wyoming,Public,2 Year,3420,7932
Washington,Private,4 Year,20600,20600
Florida,Public,2 Year,3324,11634
Washington,Public,2 Year,5445,14310
Iowa,Public,2 Year,5070,5370
Kansas,Public,2 Year,8300,8300
Mississippi,Public,2 Year,3000,5400
Missouri,Public,4 Year,9805,16457
Idaho,Private,4 Year,29300,29300
Washington,Private,4 Year,19500,19500
Ohio,Public,2 Year,5102,9942
Minnesota,Public,2 Year,5488,5488
Washington,Private,4 Year,31540,31540
Texas,Public,2 Year,2720,13730
Alabama,Public,2 Year,4695,8565
Iowa,Private,4 Year,31100,31100
Illinois,Private,2 Year,18485,18485
Connecticut,Public,2 Year,4404,13172
Minnesota,Private,4 Year,13380,13380
Michigan,Public,2 Year,4174,9611
Oklahoma,Public,4 Year,7036,14153
California,Private,4 Year,10700,10700
Louisiana,Public,4 Year,8580,19368
Illinois,Private,4 Year,54567,54567
Michigan,Private,4 Year,27060,27060
Connecticut,Public,2 Year,4399,13167
Vermont,Private,4 Year,40016,40016
Tennessee,Private,2 Year,17700,17700
Ohio,Private,4 Year,30160,30160
California,Private,4 Year,35350,35350
Maryland,Private,4 Year,36900,36900
Florida,Private,4 Year,30900,30900
North Dakota,Public,2 Year,3870,3870
Louisiana,Public,2 Year,4175,7674
New York,Private,4 Year,25350,25350
Tennessee,Private,4 Year,29880,29880
Minnesota,Private,4 Year,17314,17314
Indiana,Private,4 Year,24000,24000
Michigan,Public,2 Year,2960,5540
Michigan,Public,4 Year,12606,24230
Illinois,Public,2 Year,4292,13375
Alabama,Private,4 Year,16720,16720
Ohio,Private,4 Year,55054,55054
California,Private,4 Year,54686,54686
New Jersey,Public,2 Year,4515,7695
Texas,Public,2 Year,2794,5450
South Dakota,Public,4 Year,3560,3560
Georgia,Private,4 Year,38100,38100
Ohio,Private,4 Year,23306,23306
Ohio,Private,4 Year,31080,31080
Ohio,Private,4 Year,32260,32260
Ohio,Public,2 Year,7658,27674
Ohio,Public,4 Year,10726,30742
Ohio,Public,4 Year,7644,27660
Ohio,Public,4 Year,7644,27660
Ohio,Public,4 Year,7644,27660
Ohio,Public,4 Year,7644,27660
Ohio,Private,2 Year,28544,28544
Ohio,Public,4 Year,12192,21656
Ohio,Public,4 Year,5060,9596
Ohio,Public,4 Year,4830,6742
Ohio,Public,4 Year,5490,8482
Ohio,Public,4 Year,4872,6718
Ohio,Public,4 Year,5490,8482
West Virginia,Private,4 Year,21900,21900
Ohio,Private,4 Year,45760,45760
California,Public,2 Year,1419,8409
New York,Private,4 Year,9000,9000
Oklahoma,Private,4 Year,28258,28258
Oklahoma,Private,4 Year,22760,22760
Oklahoma,Public,2 Year,4059,9810
Oklahoma,Private,4 Year,31026,31026
Oklahoma,Public,4 Year,8194,9133
Oklahoma,Public,4 Year,9019,24539
Oklahoma,Public,2 Year,5550,11160
Oklahoma,Public,2 Year,4479,11559
Oklahoma,Private,4 Year,26956,26956
Virginia,Public,4 Year,10872,29772
Michigan,Private,4 Year,27700,27700
Illinois,Private,4 Year,36070,36070
Washington,Public,2 Year,4252,4784
New York,Public,2 Year,5484,10384
Oklahoma,Private,4 Year,27728,27728
California,Public,2 Year,1438,9568
New York,Public,2 Year,5288,9974
South Carolina,Public,2 Year,5750,9200
Oregon,Private,4 Year,34850,34850
Oregon,Public,4 Year,19176,33666
Oregon,Public,4 Year,9987,28056
Oregon,Public,4 Year,11166,30141
Pennsylvania,Private,2 Year,13601,13601
Colorado,Public,2 Year,4882,7861
California,Private,4 Year,44580,44580
Kansas,Private,4 Year,27630,27630
Ohio,Private,4 Year,31874,31874
Arkansas,Private,4 Year,26790,26790
Louisiana,Private,4 Year,16484,16484
Texas,Private,4 Year,28740,28740
Ohio,Public,2 Year,5860,10424
Kentucky,Public,2 Year,5310,18000
California,Public,2 Year,1418,9218
Missouri,Private,4 Year,12620,12620
Arkansas,Public,2 Year,3640,6580
Missouri,Public,2 Year,4000,6760
New York,Private,4 Year,45280,45280
New York,Private,4 Year,45280,45280
Washington,Private,4 Year,42066,42066
Oregon,Private,4 Year,38250,38250
California,Private,4 Year,34830,34830
California,Private,4 Year,16005,16005
California,Private,4 Year,30060,30060
Oregon,Private,4 Year,44298,44298
Connecticut,Private,4 Year,18040,18040
Georgia,Private,4 Year,15595,15595
Florida,Private,4 Year,31450,31450
Florida,Public,2 Year,3030,10890
Texas,Public,2 Year,2660,13670
California,Public,2 Year,1380,9120
California,Public,2 Year,1430,9170
North Carolina,Public,2 Year,2323,8083
Texas,Public,2 Year,2400,5190
Arizona,Public,2 Year,2580,9810
Texas,Public,2 Year,2400,5400
Missouri,Private,4 Year,12650,12650
Illinois,Public,2 Year,4920,15870
New York,Private,4 Year,49847,49847
California,Public,2 Year,1440,9180
Florida,Public,2 Year,3155,12032
New Jersey,Public,2 Year,5070,8850
Virginia,Private,4 Year,27922,27922
Virginia,Public,2 Year,4730,10658
Virginia,Public,2 Year,4730,10768
Texas,Private,4 Year,8495,8495
New York,Private,4 Year,28484,28484
Mississippi,Public,2 Year,3500,5898
Pennsylvania,Private,4 Year,18660,18660
Tennessee,Public,2 Year,4480,13246
Washington,Public,2 Year,5023,9852
Pennsylvania,Private,2 Year,11809,11809
Pennsylvania,Public,4 Year,14524,23278
Pennsylvania,Public,4 Year,15198,24450
Pennsylvania,Public,4 Year,13702,21886
Pennsylvania,Public,4 Year,15198,24450
Pennsylvania,Public,4 Year,14468,23028
Pennsylvania,Public,4 Year,13702,21886
Pennsylvania,Public,4 Year,15198,24450
Pennsylvania,Public,4 Year,13702,21886
Pennsylvania,Public,4 Year,13702,21886
Pennsylvania,Public,4 Year,15198,24450
Pennsylvania,Public,4 Year,14468,23028
Pennsylvania,Public,4 Year,14468,23028
Pennsylvania,Public,4 Year,13702,21886
Pennsylvania,Public,4 Year,13702,21886
Pennsylvania,Public,4 Year,14468,23028
Pennsylvania,Public,4 Year,13342,21366
Pennsylvania,Public,4 Year,18454,34858
Pennsylvania,Public,4 Year,13586,21770
Pennsylvania,Public,4 Year,14832,23028
Pennsylvania,Public,4 Year,14468,23028
Pennsylvania,Private,4 Year,38878,38878
Pennsylvania,Private,4 Year,25850,25850
Pennsylvania,Private,4 Year,27662,27662
Pennsylvania,Public,4 Year,16740,23880
Pennsylvania,Public,2 Year,5820,11460
Pennsylvania,Private,2 Year,13365,13365
Florida,Public,2 Year,3137,12593
California,Private,4 Year,53932,53932
Nebraska,Public,4 Year,7452,7482
North Carolina,Private,4 Year,30234,30234
Arkansas,Private,4 Year,12414,12414
Arkansas,Public,2 Year,2910,4740
New York,Private,2 Year,37445,37445
Arizona,Public,2 Year,2580,9810
Georgia,Private,4 Year,25920,25920
North Carolina,Public,2 Year,2544,8688
North Carolina,Private,4 Year,10970,10970
South Carolina,Public,2 Year,5495,7985
Virginia,Public,2 Year,4930,10858
Washington,Public,2 Year,4477,5112
West Virginia,Public,2 Year,4918,11472
Colorado,Public,2 Year,4812,18672
New Jersey,Private,4 Year,21700,21700
Arizona,Public,2 Year,2670,9315
Massachusetts,Private,4 Year,31660,31660
Minnesota,Public,2 Year,5093,9687
Missouri,Private,2 Year,17774,17774
North Carolina,Public,2 Year,2354,8114
Kansas,Public,4 Year,7298,18642
Pennsylvania,Private,2 Year,15990,15990
Pennsylvania,Private,2 Year,15325,15325
California,Private,4 Year,54056,54056
New Hampshire,Public,4 Year,14099,22769
California,Private,4 Year,35700,35700
Pennsylvania,Private,4 Year,31450,31450
Georgia,Private,4 Year,20600,20600
Florida,Public,2 Year,3367,12272
California,Private,4 Year,52780,52780
Ohio,Private,4 Year,23285,23285
California,Public,2 Year,1404,7824
Oregon,Public,2 Year,5408,11483
Oregon,Public,4 Year,9105,27060
Connecticut,Private,4 Year,31050,31050
West Virginia,Public,2 Year,4488,11376
Illinois,Public,2 Year,5220,13830
Texas,Public,4 Year,10533,24843
Kansas,Public,2 Year,3428,3728
New York,Private,4 Year,51870,51870
South Carolina,Private,4 Year,38660,38660
Arizona,Private,4 Year,31485,31485
South Dakota,Private,4 Year,19995,19995
Maryland,Public,2 Year,4700,10610
New Jersey,Private,4 Year,49330,49330
Illinois,Private,4 Year,29470,29470
California,Private,4 Year,29372,29372
Rhode Island,Private,4 Year,50390,50390
Colorado,Public,2 Year,5968,19425
Indiana,Public,4 Year,9992,28794
Indiana,Public,4 Year,7686,17368
North Carolina,Private,4 Year,34684,34684
Massachusetts,Public,2 Year,7100,7100
Illinois,Private,4 Year,28462,28462
Connecticut,Public,2 Year,4399,13167
Connecticut,Private,4 Year,47960,47960
Massachusetts,Public,2 Year,6720,12900
New Jersey,Private,4 Year,14400,14400
New York,Private,4 Year,12800,12800
New York,Private,4 Year,13550,13550
New York,Private,4 Year,7750,7750
New Jersey,Private,4 Year,11500,11500
New York,Private,4 Year,11575,11575
New York,Private,4 Year,13500,13500
Ohio,Private,4 Year,10800,10800
New York,Private,4 Year,9800,9800
Virginia,Public,4 Year,11210,22845
Minnesota,Public,2 Year,5325,6507
New Jersey,Public,4 Year,14374,23715
Oklahoma,Private,4 Year,14090,14090
Virginia,Private,4 Year,39585,39585
North Carolina,Public,2 Year,2383,8143
Virginia,Private,4 Year,41400,41400
Texas,Public,2 Year,3065,5765
Missouri,Private,2 Year,14392,14392
Virginia,Public,2 Year,5075,10373
New Jersey,Public,2 Year,5686,7036
Pennsylvania,Public,2 Year,5580,10590
Colorado,Public,2 Year,4986,18848
Oklahoma,Public,2 Year,5325,7891
Oregon,Private,4 Year,56340,56340
California,Public,2 Year,1420,9160
Arizona,Private,2 Year,21615,21615
Virginia,Private,4 Year,18108,18108
Massachusetts,Private,4 Year,41015,41015
Colorado,Private,4 Year,36810,36810
Georgia,Private,4 Year,23300,23300
Illinois,Public,2 Year,3900,6600
New York,Private,4 Year,53880,53880
Washington,Public,2 Year,4701,5123
Missouri,Private,4 Year,37600,37600
Pennsylvania,Private,4 Year,13580,13580
Illinois,Private,4 Year,26390,26390
Rhode Island,Public,4 Year,8929,21692
Rhode Island,Private,4 Year,50960,50960
Tennessee,Private,4 Year,47890,47890
Texas,Private,4 Year,47350,47350
Virginia,Public,2 Year,8100,21810
Texas,Public,2 Year,1770,5220
Illinois,Public,2 Year,4410,14490
North Carolina,Public,2 Year,2344,8104
New Jersey,Private,4 Year,41310,41310
Minnesota,Public,2 Year,5429,5429
Florida,Private,4 Year,46420,46420
California,Public,2 Year,1452,8472
Arizona,Public,2 Year,1898,6222
Wisconsin,Private,4 Year,43808,43808
Louisiana,Public,2 Year,4079,8123
New Hampshire,Public,2 Year,6720,14970
Minnesota,Public,2 Year,5580,5580
California,Public,2 Year,1416,9156
New Hampshire,Private,4 Year,31790,31790
Tennessee,Public,2 Year,4443,17349
Virginia,Private,4 Year,44030,44030
North Carolina,Public,2 Year,2490,8250
Pennsylvania,Private,4 Year,30300,30300
Illinois,Private,4 Year,28530,28530
New York,Private,4 Year,31818,31818
North Carolina,Public,2 Year,2394,8154
Michigan,Private,4 Year,24218,24218
Minnesota,Public,2 Year,6163,6163
New York,Private,4 Year,44130,44130
Illinois,Public,2 Year,3764,15224
Illinois,Private,4 Year,30930,30930
Missouri,Private,4 Year,37590,37590
North Carolina,Public,2 Year,2376,8136
New York,Public,2 Year,5326,10072
Montana,Private,4 Year,28512,28512
Rhode Island,Private,4 Year,34522,34522
Oklahoma,Public,4 Year,6870,15210
Oregon,Public,2 Year,5550,6630
Florida,Private,4 Year,49760,49760
Illinois,Private,4 Year,29832,29832
Oklahoma,Public,2 Year,4319,10696
Indiana,Private,4 Year,49871,49871
Ohio,Private,2 Year,8731,8731
Pennsylvania,Private,2 Year,17225,17225
Nevada,Private,4 Year,37309,37309
Pennsylvania,Private,4 Year,19900,19900
New Jersey,Public,2 Year,4755,7185
New Jersey,Public,2 Year,4470,9420
New Jersey,Public,4 Year,13697,22339
North Carolina,Public,2 Year,2409,8169
Massachusetts,Public,2 Year,6960,13590
Illinois,Private,4 Year,24900,24900
Mississippi,Private,4 Year,9900,9900
New Jersey,Public,4 Year,14974,31282
New Jersey,Public,4 Year,14835,30613
New Jersey,Public,4 Year,14409,30717
California,Public,2 Year,1416,9546
Michigan,Private,4 Year,19840,19840
Connecticut,Private,4 Year,41420,41420
California,Public,2 Year,1418,10058
California,Private,2 Year,9400,9400
Michigan,Public,2 Year,2550,2550
Michigan,Public,4 Year,10308,24215
New Hampshire,Private,4 Year,41200,41200
Illinois,Private,4 Year,25948,25948
North Carolina,Private,4 Year,17890,17890
New York,Private,4 Year,34301,34301
Minnesota,Public,4 Year,8912,17146
Florida,Public,2 Year,3240,11608
Indiana,Private,4 Year,34880,34880
Maine,Private,4 Year,35650,35650
Pennsylvania,Private,4 Year,44973,44973
Florida,Private,4 Year,22280,22280
Missouri,Private,4 Year,43884,43884
Missouri,Private,4 Year,17045,17045
Washington,Private,4 Year,37356,37356
Indiana,Private,4 Year,42220,42220
California,Private,4 Year,47280,47280
Vermont,Private,4 Year,45375,45375
New Jersey,Private,4 Year,37486,37486
Florida,Private,4 Year,33222,33222
Illinois,Private,4 Year,33880,33880
North Carolina,Private,4 Year,29416,29416
New Jersey,Public,2 Year,5070,6600
West Virginia,Private,4 Year,12920,12920
Massachusetts,Public,4 Year,10884,17024
Maryland,Public,4 Year,9824,19526
Montana,Private,4 Year,6399,11583
Utah,Public,2 Year,3843,12206
Rhode Island,Private,4 Year,40550,40550
Texas,Public,4 Year,10183,22633
Alabama,Private,4 Year,31650,31650
North Carolina,Public,2 Year,2357,8117
Texas,Public,2 Year,2720,13730
California,Public,2 Year,1420,10120
California,Private,4 Year,31404,31404
California,Public,2 Year,1418,8048
California,Public,2 Year,1418,8048
California,Public,2 Year,1437,8067
California,Public,4 Year,7488,19368
California,Private,4 Year,46534,46534
California,Private,4 Year,46110,46110
California,Public,4 Year,7260,19140
Texas,Public,2 Year,1860,5160
California,Public,2 Year,1380,9480
California,Public,2 Year,1448,8438
California,Public,4 Year,7796,17300
New Mexico,Public,2 Year,1582,4126
North Carolina,Public,2 Year,2446,8206
California,Public,2 Year,1418,10208
California,Public,2 Year,1496,10046
California,Private,4 Year,51711,51711
Florida,Public,2 Year,3203,11487
New Mexico,Public,2 Year,1755,4605
California,Public,2 Year,1444,11164
California,Public,2 Year,1430,10460
California,Public,2 Year,1418,10208
New York,Private,4 Year,55900,55900
Illinois,Public,2 Year,4470,12120
Georgia,Private,4 Year,36630,36630
Georgia,Public,4 Year,6794,19870
Georgia,Public,2 Year,3278,5948
New York,Public,2 Year,4948,9124
Florida,Private,4 Year,17700,17700
Ohio,Private,2 Year,32988,32988
Illinois,Private,4 Year,49270,49270
Massachusetts,Private,4 Year,56382,56382
New York,Private,4 Year,39900,39900
Michigan,Public,2 Year,4226,8126
Texas,Private,4 Year,27960,27960
Iowa,Public,2 Year,4864,6870
Arizona,Public,2 Year,2580,12330
California,Private,4 Year,55024,55024
Washington,Public,2 Year,4228,4663
Washington,Private,4 Year,42939,42939
Washington,Private,4 Year,44610,44610
Alabama,Private,4 Year,7885,7885
Oklahoma,Public,2 Year,5040,11160
Florida,Public,2 Year,3131,11456
Arizona,Private,2 Year,8775,8775
New Jersey,Private,4 Year,42470,42470
Pennsylvania,Private,4 Year,35748,35748
Tennessee,Private,4 Year,45120,45120
Kansas,Public,2 Year,2970,4110
California,Private,4 Year,11350,11350
California,Public,2 Year,1418,8438
North Carolina,Private,4 Year,16480,16480
Illinois,Public,2 Year,3600,5910
Ohio,Public,4 Year,8556,14714
Alabama,Public,2 Year,4467,8337
Virginia,Private,4 Year,32530,32530
West Virginia,Public,4 Year,7548,18048
Wyoming,Public,2 Year,3396,7908
Iowa,Private,4 Year,4800,4800
Pennsylvania,Public,4 Year,12718,20510
New York,Private,4 Year,9460,9460
Washington,Public,2 Year,4730,7268
Georgia,Private,4 Year,22370,22370
New York,Private,4 Year,37575,37575
Michigan,Private,4 Year,27124,27124
California,Public,2 Year,1430,9010
Nevada,Private,4 Year,34241,34241
California,Private,4 Year,10725,10725
Wisconsin,Private,4 Year,28390,28390
Massachusetts,Private,4 Year,40800,40800
Iowa,Private,4 Year,39144,39144
California,Private,4 Year,27700,27700
Ohio,Public,2 Year,3650,9140
South Dakota,Public,4 Year,3700,3700
South Dakota,Public,2 Year,3250,3250
North Dakota,Public,2 Year,3980,3980
Washington,Public,2 Year,4800,4800
New York,Private,4 Year,54420,54420
California,Public,2 Year,1446,8676
Pennsylvania,Public,4 Year,10517,18233
Massachusetts,Private,4 Year,52404,52404
Alabama,Public,2 Year,4800,8670
Utah,Public,2 Year,3742,12562
California,Private,4 Year,31310,31310
California,Public,2 Year,1406,9296
Kentucky,Public,2 Year,5310,18000
California,Public,4 Year,7798,19678
Arkansas,Public,2 Year,3360,6000
South Carolina,Public,4 Year,11060,21750
Minnesota,Public,2 Year,5416,5416
California,Private,2 Year,11594,11594
Tennessee,Private,4 Year,21075,21075
South Dakota,Public,4 Year,9779,14021
South Dakota,Public,4 Year,8764,12128
Florida,Public,2 Year,3136,11829
Georgia,Public,4 Year,3810,11556
Louisiana,Public,2 Year,4205,7810
Arizona,Public,2 Year,2580,9810
North Carolina,Public,2 Year,2515,8275
Texas,Public,2 Year,2762,4922
Washington,Public,2 Year,4182,9613
Washington,Public,2 Year,4477,4912
Illinois,Public,2 Year,5093,12683
Texas,Public,2 Year,3800,7700
Arkansas,Public,2 Year,3850,6730
Nebraska,Public,2 Year,3128,3758
Kentucky,Public,2 Year,5310,18000
Missouri,Private,2 Year,12460,12460
Missouri,Public,4 Year,7418,13155
South Dakota,Public,2 Year,7200,7200
Mississippi,Private,4 Year,6550,6550
Iowa,Public,2 Year,5580,5730
North Carolina,Public,2 Year,2437,8197
Illinois,Public,2 Year,3480,5700
Louisiana,Public,4 Year,8165,20643
Oklahoma,Public,4 Year,6750,15390
Georgia,Public,2 Year,3368,6740
Florida,Private,4 Year,25360,25360
Tennessee,Private,4 Year,21950,21950
Arkansas,Public,4 Year,8676,12786
Arkansas,Public,2 Year,5250,6690
Kentucky,Private,4 Year,12985,12985
California,Private,4 Year,44960,44960
California,Private,4 Year,17000,17000
California,Private,4 Year,13300,13300
Connecticut,Public,4 Year,10875,22115
Georgia,Public,2 Year,3372,6042
Illinois,Public,4 Year,14704,14704
Illinois,Public,4 Year,12132,25817
Maine,Public,2 Year,3820,6640
Texas,Private,4 Year,54493,54493
Oklahoma,Private,4 Year,25188,25188
New Hampshire,Private,4 Year,31136,31136
Oregon,Public,4 Year,9654,25584
Georgia,Public,2 Year,3238,5908
Ohio,Public,2 Year,5132,9138
Alabama,Public,2 Year,4440,8310
Louisiana,Public,4 Year,9123,16472
Louisiana,Public,4 Year,9371,11160
Louisiana,Public,2 Year,4380,4380
Utah,Public,4 Year,6769,20585
Vermont,Private,4 Year,25511,25511
Virginia,Private,4 Year,16495,16495
South Carolina,Private,4 Year,25476,25476
West Virginia,Public,2 Year,3672,5761
Virginia,Public,2 Year,4695,10623
Missouri,Private,4 Year,24010,24010
Minnesota,Public,4 Year,8632,8632
Mississippi,Public,2 Year,3280,5980
Tennessee,Public,2 Year,5554,20914
Texas,Public,2 Year,2978,5808
Louisiana,Private,4 Year,8450,8450
Virginia,Public,2 Year,4703,10631
Wisconsin,Public,2 Year,4026,6039
Texas,Private,4 Year,21564,21564
Texas,Private,4 Year,20952,20952
Texas,Private,4 Year,11740,11740
Texas,Private,4 Year,8364,8364
Oklahoma,Private,4 Year,18630,18630
California,Public,2 Year,1428,8778
Kansas,Private,4 Year,30150,30150
Iowa,Public,2 Year,5910,6120
North Carolina,Public,2 Year,2371,8131
Illinois,Public,2 Year,3660,15870
